time,.data
2020/04/03/19:51:09.132007,"(-17.88787841796875, -17.16766357421875, 36.1236572265625)"
2020/04/03/19:51:09.231163,"(-18.4356689453125, -17.33551025390625, 35.83221435546875)"
2020/04/03/19:51:09.334582,"(-18.7469482421875, -17.15850830078125, 36.1663818359375)"
2020/04/03/19:51:09.435293,"(-18.44024658203125, -16.99066162109375, 35.833740234375)"
2020/04/03/19:51:09.532909,"(-18.28155517578125, -17.3614501953125, 37.73040771484375)"
2020/04/03/19:51:09.634509,"(-19.1009521484375, -16.99676513671875, 37.1368408203125)"
2020/04/03/19:51:09.739922,"(-18.48297119140625, -16.99676513671875, 36.47003173828125)"
2020/04/03/19:51:09.836812,"(-17.1112060546875, -17.5384521484375, 37.353515625)"
2020/04/03/19:51:09.937873,"(-17.89093017578125, -16.83349609375, 36.1236572265625)"
2020/04/03/19:51:10.036683,"(-18.1732177734375, -17.16461181640625, 36.13739013671875)"
2020/04/03/19:51:10.138223,"(-18.0419921875, -17.0257568359375, 38.35296630859375)"
2020/04/03/19:51:10.239394,"(-17.93365478515625, -16.839599609375, 36.761474609375)"
2020/04/03/19:51:10.341468,"(-17.90618896484375, -17.35076904296875, 36.4410400390625)"
2020/04/03/19:51:10.439364,"(-18.3929443359375, -17.327880859375, 35.19439697265625)"
2020/04/03/19:51:10.543089,"(-18.2373046875, -17.35382080078125, 37.09259033203125)"
2020/04/03/19:51:10.641357,"(-18.75, -16.82281494140625, 36.16790771484375)"
2020/04/03/19:51:10.743385,"(-18.54248046875, -17.52166748046875, 37.42523193359375)"
2020/04/03/19:51:10.842229,"(-17.57659912109375, -17.34619140625, 35.78948974609375)"
2020/04/03/19:51:10.945209,"(-17.425537109375, -17.0257568359375, 37.68768310546875)"
2020/04/03/19:51:11.043858,"(-16.76483154296875, -17.0196533203125, 36.38458251953125)"
2020/04/03/19:51:11.144332,"(-16.2109375, -17.1966552734375, 36.6729736328125)"
2020/04/03/19:51:11.240129,"(-15.9515380859375, -16.69158935546875, 36.97967529296875)"
2020/04/03/19:51:11.337051,"(-15.3961181640625, -17.2149658203125, 37.26654052734375)"
2020/04/03/19:51:11.438511,"(-13.47808837890625, -17.254638671875, 38.44146728515625)"
2020/04/03/19:51:11.537376,"(-12.56256103515625, -18.28460693359375, 37.7593994140625)"
2020/04/03/19:51:11.639945,"(-12.5274658203125, -17.596435546875, 37.12310791015625)"
2020/04/03/19:51:11.742072,"(-12.46337890625, -17.291259765625, 40.29541015625)"
2020/04/03/19:51:11.842067,"(-11.22589111328125, -17.6361083984375, 38.9617919921875)"
2020/04/03/19:51:11.940889,"(-10.97869873046875, -17.9931640625, 39.5843505859375)"
2020/04/03/19:51:12.033577,"(-10.38970947265625, -17.4835205078125, 39.23797607421875)"
2020/04/03/19:51:12.131792,"(-9.57489013671875, -17.5018310546875, 39.83154296875)"
2020/04/03/19:51:12.233274,"(-8.6517333984375, -17.32330322265625, 38.8336181640625)"
2020/04/03/19:51:12.333499,"(-9.2926025390625, -17.15850830078125, 39.81781005859375)"
2020/04/03/19:51:12.428022,"(-8.404541015625, -17.6788330078125, 39.4561767578125)"
2020/04/03/19:51:12.524638,"(-7.73162841796875, -18.69964599609375, 38.1500244140625)"
2020/04/03/19:51:12.625463,"(-7.501220703125, -17.68341064453125, 38.775634765625)"
2020/04/03/19:51:12.725279,"(-6.7291259765625, -17.70782470703125, 40.0054931640625)"
2020/04/03/19:51:12.828379,"(-6.06536865234375, -18.04656982421875, 38.702392578125)"
2020/04/03/19:51:12.928486,"(-5.45196533203125, -17.70172119140625, 38.037109375)"
2020/04/03/19:51:13.028091,"(-4.94384765625, -17.8863525390625, 38.96484375)"
2020/04/03/19:51:13.130011,"(-4.94384765625, -17.8863525390625, 38.96484375)"
2020/04/03/19:51:13.229951,"(-3.84063720703125, -17.90771484375, 39.54315185546875)"
2020/04/03/19:51:13.330266,"(-3.2440185546875, -18.0908203125, 39.19677734375)"
2020/04/03/19:51:13.430626,"(-3.13568115234375, -17.89398193359375, 37.603759765625)"
2020/04/03/19:51:13.531052,"(-2.38494873046875, -18.10150146484375, 39.15252685546875)"
2020/04/03/19:51:13.625601,"(-2.081298828125, -17.5872802734375, 38.81988525390625)"
2020/04/03/19:51:13.722379,"(-1.52587890625, -18.11065673828125, 39.10980224609375)"
2020/04/03/19:51:13.825855,"(-1.8829345703125, -17.6055908203125, 40.08026123046875)"
2020/04/03/19:51:13.924580,"(-1.226806640625, -17.25311279296875, 38.7786865234375)"
2020/04/03/19:51:14.027542,"(0.16937255859375, -17.9595947265625, 39.34173583984375)"
2020/04/03/19:51:14.126710,"(0.2777099609375, -17.7734375, 37.74871826171875)"
2020/04/03/19:51:14.226128,"(0.50048828125, -17.95501708984375, 38.690185546875)"
2020/04/03/19:51:14.329232,"(1.6021728515625, -17.97637939453125, 39.27001953125)"
2020/04/03/19:51:14.429344,"(1.8890380859375, -17.97943115234375, 39.2547607421875)"
2020/04/03/19:51:14.528006,"(2.48565673828125, -18.16253662109375, 38.90838623046875)"
2020/04/03/19:51:14.629205,"(2.57415771484375, -18.14727783203125, 37.63275146484375)"
2020/04/03/19:51:14.732733,"(3.01513671875, -18.17626953125, 39.51568603515625)"
2020/04/03/19:51:14.831125,"(3.85894775390625, -18.7042236328125, 39.79034423828125)"
2020/04/03/19:51:14.931409,"(3.3721923828125, -18.68133544921875, 38.54522705078125)"
2020/04/03/19:51:15.034485,"(4.22515869140625, -18.0023193359375, 38.50250244140625)"
2020/04/03/19:51:15.137906,"(4.76226806640625, -18.707275390625, 39.10980224609375)"
2020/04/03/19:51:15.233744,"(5.06439208984375, -18.194580078125, 38.7786865234375)"
2020/04/03/19:51:15.334332,"(5.9112548828125, -19.05670166015625, 39.05181884765625)"
2020/04/03/19:51:15.434425,"(5.657958984375, -18.0206298828125, 38.4307861328125)"
2020/04/03/19:51:15.537004,"(6.0272216796875, -17.67425537109375, 37.1429443359375)"
2020/04/03/19:51:15.636001,"(6.854248046875, -18.71795654296875, 37.7349853515625)"
2020/04/03/19:51:15.737934,"(6.6009521484375, -17.68035888671875, 37.11395263671875)"
2020/04/03/19:51:15.837509,"(7.66754150390625, -18.39141845703125, 38.330078125)"
2020/04/03/19:51:15.941078,"(7.38067626953125, -18.3868408203125, 38.34381103515625)"
2020/04/03/19:51:16.040098,"(8.25958251953125, -18.22662353515625, 37.982177734375)"
2020/04/03/19:51:16.140484,"(8.87298583984375, -17.88177490234375, 37.31689453125)"
2020/04/03/19:51:16.239997,"(8.92333984375, -18.5546875, 36.6790771484375)"
2020/04/03/19:51:16.344733,"(9.44976806640625, -18.2342529296875, 37.28790283203125)"
2020/04/03/19:51:16.442155,"(9.6954345703125, -18.58062744140625, 37.91046142578125)"
2020/04/03/19:51:16.543183,"(10.31341552734375, -18.58062744140625, 37.24365234375)"
2020/04/03/19:51:16.643734,"(10.6231689453125, -18.75762939453125, 36.90948486328125)"
2020/04/03/19:51:16.745731,"(11.5264892578125, -18.76068115234375, 36.23046875)"
2020/04/03/19:51:16.846525,"(10.60028076171875, -18.58367919921875, 37.2283935546875)"
2020/04/03/19:51:16.945053,"(11.89727783203125, -18.4051513671875, 34.942626953125)"
2020/04/03/19:51:17.048351,"(11.25946044921875, -18.57757568359375, 35.92681884765625)"
2020/04/03/19:51:17.149101,"(11.8896484375, -17.724609375, 34.942626953125)"
2020/04/03/19:51:17.248753,"(13.26904296875, -18.94683837890625, 35.8245849609375)"
2020/04/03/19:51:17.347780,"(11.84844970703125, -18.06640625, 35.5804443359375)"
2020/04/03/19:51:17.450120,"(12.73345947265625, -18.2525634765625, 35.21881103515625)"
2020/04/03/19:51:17.549913,"(13.018798828125, -18.255615234375, 35.20355224609375)"
2020/04/03/19:51:17.649909,"(13.60015869140625, -18.94378662109375, 35.17303466796875)"
2020/04/03/19:51:17.750560,"(13.85498046875, -18.09234619140625, 35.479736328125)"
2020/04/03/19:51:17.854575,"(14.98870849609375, -18.9697265625, 35.73760986328125)"
2020/04/03/19:51:17.954735,"(14.18914794921875, -18.43414306640625, 34.82666015625)"
2020/04/03/19:51:18.052955,"(14.98870849609375, -18.9697265625, 35.73760986328125)"
2020/04/03/19:51:18.154148,"(14.6270751953125, -18.24493408203125, 32.58209228515625)"
2020/04/03/19:51:18.257314,"(14.73388671875, -17.93060302734375, 35.11810302734375)"
2020/04/03/19:51:18.358390,"(15.5975341796875, -18.28765869140625, 35.0738525390625)"
2020/04/03/19:51:18.456304,"(16.2811279296875, -18.44482421875, 33.45184326171875)"
2020/04/03/19:51:18.557158,"(16.3055419921875, -18.609619140625, 33.1329345703125)"
2020/04/03/19:51:18.649075,"(16.241455078125, -18.79730224609375, 34.088134765625)"
2020/04/03/19:51:18.747642,"(15.9912109375, -18.09539794921875, 33.46710205078125)"
2020/04/03/19:51:18.848168,"(17.49114990234375, -18.28155517578125, 32.43865966796875)"
2020/04/03/19:51:18.941981,"(18.00537109375, -18.81256103515625, 33.3648681640625)"
2020/04/03/19:51:19.043371,"(17.93670654296875, -18.64471435546875, 34.32159423828125)"
2020/04/03/19:51:19.142321,"(18.27239990234375, -18.98651123046875, 33.66851806640625)"
2020/04/03/19:51:19.241908,"(17.730712890625, -17.94586181640625, 33.062744140625)"
2020/04/03/19:51:19.335768,"(18.00079345703125, -18.4661865234375, 33.3648681640625)"
2020/04/03/19:51:19.435934,"(18.86444091796875, -18.8232421875, 33.32061767578125)"
2020/04/03/19:51:19.533484,"(19.30999755859375, -19.3145751953125, 31.0760498046875)"
2020/04/03/19:51:19.633927,"(19.81201171875, -18.81866455078125, 32.0037841796875)"
2020/04/03/19:51:19.737114,"(19.12689208984375, -18.65234375, 33.62579345703125)"
2020/04/03/19:51:19.835864,"(19.43817138671875, -18.829345703125, 33.2916259765625)"
2020/04/03/19:51:19.937639,"(20.0531005859375, -18.829345703125, 32.6263427734375)"
2020/04/03/19:51:20.036731,"(19.81201171875, -18.81866455078125, 32.0037841796875)"
2020/04/03/19:51:20.138970,"(19.74029541015625, -18.316650390625, 32.96051025390625)"
2020/04/03/19:51:20.240332,"(20.4071044921875, -18.98956298828125, 31.6558837890625)"
2020/04/03/19:51:20.340928,"(20.95794677734375, -18.8323974609375, 31.94580078125)"
2020/04/03/19:51:20.440436,"(22.43804931640625, -19.1802978515625, 31.23626708984375)"
2020/04/03/19:51:20.545735,"(22.418212890625, -19.3603515625, 31.55364990234375)"
2020/04/03/19:51:20.641696,"(21.5301513671875, -18.841552734375, 31.91680908203125)"
2020/04/03/19:51:20.741256,"(21.5972900390625, -18.99871826171875, 30.96160888671875)"
2020/04/03/19:51:20.842582,"(22.12371826171875, -18.6676025390625, 31.5704345703125)"
2020/04/03/19:51:20.946076,"(21.87652587890625, -18.3197021484375, 30.9478759765625)"
2020/04/03/19:51:21.046129,"(22.174072265625, -19.34967041015625, 30.9326171875)"
2020/04/03/19:51:21.146857,"(22.235107421875, -18.8262939453125, 29.9774169921875)"
2020/04/03/19:51:21.245818,"(22.12371826171875, -18.6676025390625, 31.5704345703125)"
2020/04/03/19:51:21.340859,"(23.1414794921875, -19.1650390625, 29.296875)"
2020/04/03/19:51:21.437617,"(23.3001708984375, -19.53582763671875, 31.1920166015625)"
2020/04/03/19:51:21.538170,"(23.1414794921875, -19.1650390625, 29.296875)"
2020/04/03/19:51:21.640229,"(23.42529296875, -18.8323974609375, 29.2816162109375)"
2020/04/03/19:51:21.742581,"(24.51019287109375, -19.37255859375, 30.1788330078125)"
2020/04/03/19:51:21.842891,"(24.554443359375, -19.36492919921875, 29.54254150390625)"
2020/04/03/19:51:21.940276,"(24.591064453125, -18.6676025390625, 28.90625)"
2020/04/03/19:51:22.041612,"(24.3194580078125, -18.145751953125, 28.60260009765625)"
2020/04/03/19:51:22.143554,"(25.7171630859375, -18.86138916015625, 29.16717529296875)"
2020/04/03/19:51:22.242324,"(24.81689453125, -19.19403076171875, 29.84771728515625)"
2020/04/03/19:51:22.354248,"(24.566650390625, -18.5028076171875, 29.22515869140625)"
2020/04/03/19:51:22.445646,"(24.3438720703125, -18.3197021484375, 28.28369140625)"
2020/04/03/19:51:22.545065,"(24.57122802734375, -18.84765625, 29.2236328125)"
2020/04/03/19:51:22.645067,"(24.71466064453125, -17.96417236328125, 26.995849609375)"
2020/04/03/19:51:22.745429,"(24.94049072265625, -18.49212646484375, 27.935791015625)"
2020/04/03/19:51:22.840002,"(24.8931884765625, -18.15338134765625, 28.5736083984375)"
2020/04/03/19:51:22.937793,"(26.05133056640625, -19.19403076171875, 28.515625)"
2020/04/03/19:51:23.038835,"(26.3336181640625, -18.86138916015625, 28.50189208984375)"
2020/04/03/19:51:23.138276,"(26.35345458984375, -18.68133544921875, 28.1829833984375)"
2020/04/03/19:51:23.232765,"(25.74310302734375, -19.37255859375, 28.84674072265625)"
2020/04/03/19:51:23.331720,"(25.57830810546875, -18.3197021484375, 26.95159912109375)"
2020/04/03/19:51:23.431182,"(26.64031982421875, -18.68438720703125, 28.167724609375)"
2020/04/03/19:51:23.531845,"(25.28839111328125, -17.9718017578125, 26.96685791015625)"
2020/04/03/19:51:23.626434,"(26.019287109375, -18.34869384765625, 28.83453369140625)"
2020/04/03/19:51:23.722946,"(27.813720703125, -19.20928955078125, 27.79083251953125)"
2020/04/03/19:51:23.823795,"(26.70745849609375, -18.8507080078125, 27.2125244140625)"
2020/04/03/19:51:23.925006,"(27.52685546875, -19.2047119140625, 27.8045654296875)"
2020/04/03/19:51:24.019199,"(28.08380126953125, -19.7296142578125, 28.094482421875)"
2020/04/03/19:51:24.116009,"(27.5634765625, -18.51654052734375, 27.1697998046875)"
2020/04/03/19:51:24.216243,"(27.41241455078125, -18.83697509765625, 25.2716064453125)"
2020/04/03/19:51:24.316797,"(27.093505859375, -17.9779052734375, 25.60577392578125)"
2020/04/03/19:51:24.420285,"(28.1158447265625, -18.695068359375, 27.459716796875)"
2020/04/03/19:51:24.520054,"(27.01416015625, -18.6737060546875, 26.8798828125)"
2020/04/03/19:51:24.619271,"(28.71246337890625, -18.87664794921875, 27.11181640625)"
2020/04/03/19:51:24.719846,"(26.54876708984375, -18.4814453125, 25.31585693359375)"
2020/04/03/19:51:24.822034,"(28.70941162109375, -18.53179931640625, 27.11181640625)"
2020/04/03/19:51:24.921403,"(27.9449462890625, -19.1864013671875, 25.87890625)"
2020/04/03/19:51:25.021614,"(27.65045166015625, -18.5028076171875, 25.89569091796875)"
2020/04/03/19:51:25.122415,"(29.06646728515625, -19.036865234375, 26.141357421875)"
2020/04/03/19:51:25.225435,"(28.22723388671875, -18.85528564453125, 25.86669921875)"
2020/04/03/19:51:25.323639,"(29.13055419921875, -18.85833740234375, 25.18463134765625)"
2020/04/03/19:51:25.424651,"(28.79638671875, -18.51654052734375, 25.83770751953125)"
2020/04/03/19:51:25.526505,"(28.84063720703125, -18.51043701171875, 25.19989013671875)"
2020/04/03/19:51:25.627158,"(28.51409912109375, -18.85833740234375, 25.8514404296875)"
2020/04/03/19:51:25.726922,"(28.84063720703125, -18.51043701171875, 25.19989013671875)"
2020/04/03/19:51:25.828100,"(29.150390625, -18.6767578125, 24.86724853515625)"
2020/04/03/19:51:25.932575,"(28.82843017578125, -19.37255859375, 25.51727294921875)"
2020/04/03/19:51:26.030169,"(28.84063720703125, -18.51043701171875, 25.19989013671875)"
2020/04/03/19:51:26.131809,"(29.46014404296875, -18.85528564453125, 24.53460693359375)"
2020/04/03/19:51:26.230455,"(29.74853515625, -18.85833740234375, 24.51934814453125)"
2020/04/03/19:51:26.334210,"(29.815673828125, -19.0155029296875, 23.5626220703125)"
2020/04/03/19:51:26.432412,"(29.986572265625, -18.524169921875, 25.1434326171875)"
2020/04/03/19:51:26.533736,"(29.70428466796875, -18.865966796875, 25.1556396484375)"
2020/04/03/19:51:26.632858,"(30.45196533203125, -18.8446044921875, 22.57843017578125)"
2020/04/03/19:51:26.735356,"(29.5013427734375, -18.5028076171875, 23.89678955078125)"
2020/04/03/19:51:26.834924,"(30.615234375, -19.549560546875, 24.47509765625)"
2020/04/03/19:51:26.935800,"(30.9173583984375, -19.036865234375, 24.1424560546875)"
2020/04/03/19:51:27.041493,"(30.43212890625, -19.0155029296875, 22.8973388671875)"
2020/04/03/19:51:27.138514,"(30.389404296875, -19.02313232421875, 23.53363037109375)"
2020/04/03/19:51:27.239980,"(30.30548095703125, -19.38323974609375, 24.8077392578125)"
2020/04/03/19:51:27.341436,"(30.65032958984375, -18.86138916015625, 23.83880615234375)"
2020/04/03/19:51:27.439125,"(30.4473876953125, -18.499755859375, 22.5799560546875)"
2020/04/03/19:51:27.542675,"(30.1422119140625, -18.6676025390625, 22.91259765625)"
2020/04/03/19:51:27.640999,"(30.41229248046875, -19.1864013671875, 23.2147216796875)"
2020/04/03/19:51:27.741082,"(30.94024658203125, -19.20166015625, 23.82354736328125)"
2020/04/03/19:51:27.842302,"(31.33544921875, -19.0185546875, 22.216796875)"
2020/04/03/19:51:27.943236,"(31.6650390625, -19.0155029296875, 21.56524658203125)"
2020/04/03/19:51:28.043137,"(30.694580078125, -18.85528564453125, 23.2025146484375)"
2020/04/03/19:51:28.144278,"(30.47637939453125, -19.00787353515625, 22.259521484375)"
2020/04/03/19:51:28.246827,"(31.51092529296875, -18.87359619140625, 23.79608154296875)"
2020/04/03/19:51:28.345597,"(30.7220458984375, -19.36492919921875, 22.882080078125)"
2020/04/03/19:51:28.445342,"(30.94024658203125, -19.20166015625, 23.82354736328125)"
2020/04/03/19:51:28.546800,"(31.84051513671875, -18.8690185546875, 23.14453125)"
2020/04/03/19:51:28.642244,"(31.3323974609375, -18.6737060546875, 22.216796875)"
2020/04/03/19:51:28.741088,"(30.70220947265625, -19.53582763671875, 23.199462890625)"
2020/04/03/19:51:28.840860,"(31.402587890625, -19.17572021484375, 21.2615966796875)"
2020/04/03/19:51:28.943666,"(31.427001953125, -19.34967041015625, 20.94268798828125)"
2020/04/03/19:51:29.034077,"(31.7962646484375, -18.87664794921875, 23.78082275390625)"
2020/04/03/19:51:29.131785,"(31.781005859375, -19.39239501953125, 24.0997314453125)"
2020/04/03/19:51:29.231013,"(31.9488525390625, -18.6737060546875, 21.551513671875)"
2020/04/03/19:51:29.332848,"(31.41632080078125, -18.32427978515625, 20.9442138671875)"
2020/04/03/19:51:29.434694,"(31.70928955078125, -19.00787353515625, 20.92742919921875)"
2020/04/03/19:51:29.534383,"(31.84814453125, -19.549560546875, 23.14300537109375)"
2020/04/03/19:51:29.635409,"(31.3995361328125, -18.841552734375, 21.2615966796875)"
2020/04/03/19:51:29.734776,"(32.8155517578125, -19.3756103515625, 21.50726318359375)"
2020/04/03/19:51:29.838425,"(32.01904296875, -19.17572021484375, 20.59478759765625)"
2020/04/03/19:51:29.936915,"(31.70623779296875, -18.66302490234375, 20.928955078125)"
2020/04/03/19:51:30.037243,"(31.6619873046875, -18.670654296875, 21.5667724609375)"
2020/04/03/19:51:30.138152,"(32.23114013671875, -18.34259033203125, 21.53778076171875)"
2020/04/03/19:51:30.242162,"(32.7880859375, -18.865966796875, 21.826171875)"
2020/04/03/19:51:30.341518,"(32.23419189453125, -18.6767578125, 21.53778076171875)"
2020/04/03/19:51:30.440058,"(32.6080322265625, -18.6676025390625, 20.2484130859375)"
2020/04/03/19:51:30.540632,"(32.5927734375, -19.183349609375, 20.5657958984375)"
2020/04/03/19:51:30.633291,"(32.03582763671875, -18.658447265625, 20.27740478515625)"
2020/04/03/19:51:30.734294,"(32.83538818359375, -19.19403076171875, 21.18988037109375)"
2020/04/03/19:51:30.832859,"(33.09478759765625, -18.68743896484375, 21.4935302734375)"
2020/04/03/19:51:30.934234,"(33.14208984375, -19.02618408203125, 20.855712890625)"
2020/04/03/19:51:31.035522,"(32.34710693359375, -18.83697509765625, 19.94476318359375)"
2020/04/03/19:51:31.138360,"(32.855224609375, -19.02313232421875, 20.86944580078125)"
2020/04/03/19:51:31.235539,"(31.83441162109375, -18.30596923828125, 19.0185546875)"
2020/04/03/19:51:31.338783,"(32.54547119140625, -18.85528564453125, 21.20361328125)"
2020/04/03/19:51:31.437974,"(32.696533203125, -18.65234375, 18.97430419921875)"
